IMDB ID,Title,Budget,Revenue,Year
tt0441048,Dhoom 2,"$11,000,000.00 ","$46,396,427.00 ",2006
tt0493430,Jackass Number Two,"$11,000,000.00 ","$72,778,712.00 ",2006
tt0468492,괴물,"$11,000,000.00 ","$88,489,643.00 ",2006
tt0448124,Snow Cake,"$12,000,000.00 ","$1,381,665.00 ",2006
tt0470765,For Your Consideration,"$12,000,000.00 ","$5,542,025.00 ",2006
tt0439289,Running with Scissors,"$12,000,000.00 ","$6,754,898.00 ",2006
tt0433416,The Namesake,"$12,000,000.00 ","$20,138,836.00 ",2006
tt0429591,Aquamarine,"$12,000,000.00 ","$23,006,849.00 ",2006
tt0424993,Employee of the Month,"$12,000,000.00 ","$38,368,909.00 ",2006
tt0479884,Crank,"$12,000,000.00 ","$42,931,041.00 ",2006
tt0452681,The Santa Clause 3: The Escape Clause,"$12,000,000.00 ","$84,500,122.00 ",2006
tt0462590,Step Up,"$12,000,000.00 ","$114,194,847.00 ",2006
tt0441909,Volver,"$12,899,867.00 ","$85,582,407.00 ",2006
tt0420609,Infamous,"$13,000,000.00 ","$1,151,330.00 ",2006
tt0419749,Find Me Guilty,"$13,000,000.00 ","$2,636,637.00 ",2006
tt0401711,"Paris, je t'aime","$13,000,000.00 ","$4,857,367.00 ",2006
tt0469263,The Astronaut Farmer,"$13,000,000.00 ","$11,130,889.00 ",2006
tt0444182,Indigènes,"$14,500,000.00 ","$22,963,701.00 ",2006
tt0462200,Black Snake Moan,"$15,000,000.00 ","$10,903,846.00 ",2006
tt0433442,The Return,"$15,000,000.00 ","$11,992,014.00 ",2006
tt0434215,Flicka,"$15,000,000.00 ","$21,000,000.00 ",2006
tt0465551,Notes on a Scandal,"$15,000,000.00 ","$49,469,904.00 ",2006
tt0455857,When a Stranger Calls,"$15,000,000.00 ","$66,966,987.00 ",2006
tt0454841,The Hills Have Eyes,"$15,000,000.00 ","$69,623,713.00 ",2006
tt0475276,United 93,"$15,000,000.00 ","$76,286,096.00 ",2006
tt0436697,The Queen,"$15,000,000.00 ","$123,384,128.00 ",2006
tt0482527,It's a Boy Girl Thing,"$15,500,000.00 ","$7,385,434.00 ",2006
tt0422295,Fur: An Imaginary Portrait of Diane Arbus,"$16,800,000.00 ","$2,281,089.00 ",2006
tt0405336,Southland Tales,"$17,000,000.00 ","$374,743.00 ",2006
tt0465142,American Dreamz,"$17,000,000.00 ","$7,314,027.00 ",2006
tt0404390,Running Scared,"$17,000,000.00 ","$9,500,000.00 ",2006
tt0475394,Smokin' Aces,"$17,000,000.00 ","$57,103,895.00 ",2006
tt0486551,Beerfest,"$17,500,000.00 ","$19,179,969.00 ",2006
tt0479537,Seraphim Falls,"$18,000,000.00 ","$1,196,307.00 ",2006
tt0386741,Renaissance,"$18,000,000.00 ","$1,831,348.00 ",2006
tt0455967,John Tucker Must Die,"$18,000,000.00 ","$41,009,669.00 ",2006
tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"$18,000,000.00 ","$261,572,744.00 ",2006
tt0498380,Letters from Iwo Jima,"$19,000,000.00 ","$68,673,228.00 ",2006
tt0457430,El laberinto del fauno,"$19,000,000.00 ","$83,258,226.00 ",2006
tt0430431,One Night with the King,"$20,000,000.00 ","$13,391,174.00 ",2006
tt0462519,School for Scoundrels,"$20,000,000.00 ","$17,807,569.00 ",2006
tt0466856,ATL,"$20,000,000.00 ","$21,170,563.00 ",2006
tt0419946,The Marine,"$20,000,000.00 ","$22,165,608.00 ",2006
tt0758742,デスノート,"$20,000,000.00 ","$27,793,200.00 ",2006
tt0454945,She's the Man,"$20,000,000.00 ","$33,889,159.00 ",2006
tt0475944,The Covenant,"$20,000,000.00 ","$37,597,471.00 ",2006
tt0433386,The Grudge 2,"$20,000,000.00 ","$39,143,839.00 ",2006
tt0483726,Man of the Year,"$20,000,000.00 ","$41,237,648.00 ",2006
tt0466342,Date Movie,"$20,000,000.00 ","$48,548,426.00 ",2006
tt0398913,DOA: Dead or Alive,"$21,000,000.00 ","$480,314.00 ",2006
